Plot Title: EC_01,,,,,,,,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)",fullrange,"Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °F (LGR S/N: 20636125, SEN S/N: 20636125)",Coupler Detached (LGR S/N: 20636125),Coupler Attached (LGR S/N: 20636125),Host Connected (LGR S/N: 20636125),Stopped (LGR S/N: 20636125),End Of File (LGR S/N: 20636125)
1836,8/15/2021 16:00,11,,12.23888889,54.03,,,,,
1837,8/15/2021 16:15,10.9,,12.15,53.87,,,,,
1838,8/15/2021 16:30,10.8,,12.07777778,53.74,,,,,
1839,8/15/2021 16:45,11,,11.95,53.51,,,,,
1840,8/15/2021 17:00,11,,11.82777778,53.29,,,,,
1841,8/15/2021 17:15,11,,11.72777778,53.11,,,,,
1842,8/15/2021 17:30,11,,11.58888889,52.86,,,,,
1843,8/15/2021 17:45,11,,11.46111111,52.63,,,,,
1844,8/15/2021 18:00,11,,11.32777778,52.39,,,,,
1845,8/15/2021 18:15,11,,11.23888889,52.23,,,,,
1846,8/15/2021 18:30,11,,11.1,51.98,,,,,
1847,8/15/2021 18:45,11,,10.98888889,51.78,,,,,
1848,8/15/2021 19:00,11.1,,10.91111111,51.64,,,,,
1849,8/15/2021 19:15,10.9,,10.81111111,51.46,,,,,
1850,8/15/2021 19:30,10.6,,10.68888889,51.24,,,,,
1851,8/15/2021 19:45,10.6,,10.61111111,51.1,,,,,
1852,8/15/2021 20:00,10.3,,10.58888889,51.06,,,,,
1853,8/15/2021 20:15,10.3,,10.56111111,51.01,,,,,
1854,8/15/2021 20:30,10.3,,10.55,50.99,,,,,
1855,8/15/2021 20:45,10.3,,10.52222222,50.94,,,,,
1856,8/15/2021 21:00,10.3,,10.48888889,50.88,,,,,
1857,8/15/2021 21:15,10.3,,10.46111111,50.83,,,,,
1858,8/15/2021 21:30,10.3,,10.42777778,50.77,,,,,
1859,8/15/2021 21:45,10.3,,10.42222222,50.76,,,,,
1860,8/15/2021 22:00,10.2,,10.38888889,50.7,,,,,
1861,8/15/2021 22:15,10.2,,10.35,50.63,,,,,
1862,8/15/2021 22:30,10.2,,10.32222222,50.58,,,,,
1863,8/15/2021 22:45,10.1,,10.3,50.54,,,,,
1864,8/15/2021 23:00,10,,10.26111111,50.47,,,,,
1865,8/15/2021 23:15,10.1,,10.22222222,50.4,,,,,
1866,8/15/2021 23:30,10.1,,10.17777778,50.32,,,,,
1867,8/15/2021 23:45,10.1,,10.15,50.27,,,,,
1868,8/16/2021 0:00,10,,10.13888889,50.25,,,,,
1869,8/16/2021 0:15,10.1,,10.12222222,50.22,,,,,
1870,8/16/2021 0:30,10,,10.12222222,50.22,,,,,
1871,8/16/2021 0:45,10,,10.11111111,50.2,,,,,
1872,8/16/2021 1:00,10,,10.1,50.18,,,,,
1873,8/16/2021 1:15,10,,10.07777778,50.14,,,,,
1874,8/16/2021 1:30,10,,10.07222222,50.13,,,,,
1875,8/16/2021 1:45,10.1,,10.07222222,50.13,,,,,
1876,8/16/2021 2:00,10.1,,10.06111111,50.11,,,,,
1877,8/16/2021 2:15,10.1,,10.06111111,50.11,,,,,
1878,8/16/2021 2:30,10,,10.02777778,50.05,,,,,
1879,8/16/2021 2:45,10,,9.988888889,49.98,,,,,
1880,8/16/2021 3:00,9.9,,9.972222222,49.95,,,,,
1881,8/16/2021 3:15,10,,9.938888889,49.89,,,,,
1882,8/16/2021 3:30,9.9,,9.927777778,49.87,,,,,
1883,8/16/2021 3:45,10.1,,9.911111111,49.84,,,,,
1884,8/16/2021 4:00,10.2,,9.888888889,49.8,,,,,
1885,8/16/2021 4:15,10.4,,9.861111111,49.75,,,,,
1886,8/16/2021 4:30,10.4,,9.788888889,49.62,,,,,
1887,8/16/2021 4:45,10.5,,9.711111111,49.48,,,,,
1888,8/16/2021 5:00,10.5,,9.627777778,49.33,,,,,
1889,8/16/2021 5:15,10.6,,9.55,49.19,,,,,
1890,8/16/2021 5:30,10.5,,9.438888889,48.99,,,,,
1891,8/16/2021 5:45,10.5,,9.372222222,48.87,,,,,
1892,8/16/2021 6:00,10.4,,9.3,48.74,,,,,
1893,8/16/2021 6:15,10.4,,9.211111111,48.58,,,,,
1894,8/16/2021 6:30,10.4,,9.172222222,48.51,,,,,
1895,8/16/2021 6:45,10.5,,9.161111111,48.49,,,,,
1896,8/16/2021 7:00,10.5,,9.161111111,48.49,,,,,
1897,8/16/2021 7:15,10.6,,9.127777778,48.43,,,,,
1898,8/16/2021 7:30,10.5,,9.1,48.38,,,,,
1899,8/16/2021 7:45,10.5,,9.077777778,48.34,,,,,
1900,8/16/2021 8:00,10.4,,9.05,48.29,,,,,
1901,8/16/2021 8:15,10.4,,9.061111111,48.31,,,,,
1902,8/16/2021 8:30,10.4,,9.122222222,48.42,,,,,
1903,8/16/2021 8:45,10.4,,9.161111111,48.49,,,,,
1904,8/16/2021 9:00,10.5,,9.172222222,48.51,,,,,
1905,8/16/2021 9:15,10.4,,9.2,48.56,,,,,
1906,8/16/2021 9:30,10.5,,9.261111111,48.67,,,,,
1907,8/16/2021 9:45,10.5,,9.372222222,48.87,,,,,
1908,8/16/2021 10:00,10.5,,9.438888889,48.99,,,,,
1909,8/16/2021 10:15,10.6,,9.527777778,49.15,,,,,
1910,8/16/2021 10:30,10.6,,9.661111111,49.39,,,,,
1911,8/16/2021 10:45,10.6,,9.772222222,49.59,,,,,
1912,8/16/2021 11:00,10.6,,9.85,49.73,,,,,
1913,8/16/2021 11:15,10.7,,10.51111111,50.92,,,,,
1914,8/16/2021 11:30,10.6,,10.65,51.17,,,,,
1915,8/16/2021 11:45,10.6,,10.67222222,51.21,,,,,
1916,8/16/2021 12:00,10.6,,10.75,51.35,,,,,
1917,8/16/2021 12:15,10.6,,10.88888889,51.6,,,,,
1918,8/16/2021 12:30,10.6,,11.06111111,51.91,,,,,
1919,8/16/2021 12:45,10.8,,11.4,52.52,,,,,
1920,8/16/2021 13:00,10.8,,11.75,53.15,,,,,
1921,8/16/2021 13:15,10.8,,12.02777778,53.65,,,,,
1922,8/16/2021 13:30,10.8,,12.13888889,53.85,,,,,
1923,8/16/2021 13:45,10.8,,12.16111111,53.89,,,,,
1924,8/16/2021 14:00,10.7,,12.07777778,53.74,,,,,
1925,8/16/2021 14:15,10.6,,11.86111111,53.35,,,,,
1926,8/16/2021 14:30,10.7,,11.67222222,53.01,,,,,
1927,8/16/2021 14:45,10.6,,11.57777778,52.84,,,,,
1928,8/16/2021 15:00,10.5,,11.61111111,52.9,,,,,
1929,8/16/2021 15:15,10.5,,11.68888889,53.04,,,,,
1930,8/16/2021 15:30,10.5,,11.68888889,53.04,,,,,
1931,8/16/2021 15:45,10.5,,11.7,53.06,,,,,
1932,8/16/2021 16:00,10.5,,11.75,53.15,,,,,
1933,8/16/2021 16:15,10.5,,11.67222222,53.01,,,,,
1934,8/16/2021 16:30,10.5,,11.57222222,52.83,,,,,
1935,8/16/2021 16:45,10.5,,11.55,52.79,,,,,
1936,8/16/2021 17:00,10.5,,11.43888889,52.59,,,,,
1937,8/16/2021 17:15,10.5,,11.3,52.34,,,,,
1938,8/16/2021 17:30,10.4,,11.17777778,52.12,,,,,
1939,8/16/2021 17:45,10.3,,10.98888889,51.78,,,,,
1940,8/16/2021 18:00,10.3,,10.78888889,51.42,,,,,
1941,8/16/2021 18:15,10.3,,10.65,51.17,,,,,
1942,8/16/2021 18:30,10.2,,10.52777778,50.95,,,,,
1943,8/16/2021 18:45,10.3,,10.42777778,50.77,,,,,
1944,8/16/2021 19:00,10.4,,10.3,50.54,,,,,
1945,8/16/2021 19:15,10.5,,10.2,50.36,,,,,
1946,8/16/2021 19:30,10.5,,10.15,50.27,,,,,
1947,8/16/2021 19:45,10.5,,10.07777778,50.14,,,,,
1948,8/16/2021 20:00,10.6,,9.977777778,49.96,,,,,
1949,8/16/2021 20:15,10.5,,9.888888889,49.8,,,,,
1950,8/16/2021 20:30,10.6,,9.777777778,49.6,,,,,
1951,8/16/2021 20:45,10.5,,9.711111111,49.48,,,,,
1952,8/16/2021 21:00,10.6,,9.661111111,49.39,,,,,
1953,8/16/2021 21:15,10.6,,9.577777778,49.24,,,,,
1954,8/16/2021 21:30,10.6,,9.511111111,49.12,,,,,
1955,8/16/2021 21:45,10.6,,9.45,49.01,,,,,
1956,8/16/2021 22:00,10.6,,9.411111111,48.94,,,,,
1957,8/16/2021 22:15,10.6,,9.361111111,48.85,,,,,
1958,8/16/2021 22:30,10.6,,9.288888889,48.72,,,,,
1959,8/16/2021 22:45,10.6,,9.211111111,48.58,,,,,
1960,8/16/2021 23:00,10.6,,9.138888889,48.45,,,,,
1961,8/16/2021 23:15,10.6,,9.088888889,48.36,,,,,
1962,8/16/2021 23:30,10.6,,9.05,48.29,,,,,
1963,8/16/2021 23:45,10.6,,9.011111111,48.22,,,,,
1964,8/17/2021 0:00,10.6,,8.961111111,48.13,,,,,
1965,8/17/2021 0:15,10.6,,8.95,48.11,,,,,
1966,8/17/2021 0:30,10.6,,8.888888889,48,,,,,
1967,8/17/2021 0:45,10.6,,8.827777778,47.89,,,,,
1968,8/17/2021 1:00,10.6,,8.761111111,47.77,,,,,
1969,8/17/2021 1:15,10.6,,8.722222222,47.7,,,,,
1970,8/17/2021 1:30,10.6,,8.711111111,47.68,,,,,
1971,8/17/2021 1:45,10.6,,8.677777778,47.62,,,,,
1972,8/17/2021 2:00,10.7,,8.611111111,47.5,,,,,
1973,8/17/2021 2:15,10.6,,8.561111111,47.41,,,,,
1974,8/17/2021 2:30,10.6,,8.511111111,47.32,,,,,
1975,8/17/2021 2:45,10.6,,8.477777778,47.26,,,,,
1976,8/17/2021 3:00,10.6,,8.461111111,47.23,,,,,
1977,8/17/2021 3:15,10.7,,8.427777778,47.17,,,,,
1978,8/17/2021 3:30,10.6,,8.388888889,47.1,,,,,
1979,8/17/2021 3:45,10.6,,8.338888889,47.01,,,,,
1980,8/17/2021 4:00,10.6,,8.3,46.94,,,,,
1981,8/17/2021 4:15,10.6,,8.261111111,46.87,,,,,
1982,8/17/2021 4:30,10.4,,8.222222222,46.8,,,,,
1983,8/17/2021 4:45,10.4,,8.188888889,46.74,,,,,
1984,8/17/2021 5:00,10.4,,8.161111111,46.69,,,,,
1985,8/17/2021 5:15,10.4,,8.111111111,46.6,,,,,
1986,8/17/2021 5:30,10.9,,8.1,46.58,,,,,
1987,8/17/2021 5:45,10.4,,8.061111111,46.51,,,,,
1988,8/17/2021 6:00,10.4,,8.022222222,46.44,,,,,
1989,8/17/2021 6:15,10.4,,7.988888889,46.38,,,,,
1990,8/17/2021 6:30,10.4,,7.95,46.31,,,,,
1991,8/17/2021 6:45,10.4,,7.938888889,46.29,,,,,
1992,8/17/2021 7:00,10.4,,7.972222222,46.35,,,,,
1993,8/17/2021 7:15,10.3,,7.977777778,46.36,,,,,
1994,8/17/2021 7:30,10.3,,8.061111111,46.51,,,,,
1995,8/17/2021 7:45,10.3,,8.138888889,46.65,,,,,
1996,8/17/2021 8:00,10.3,,8.227777778,46.81,,,,,
1997,8/17/2021 8:15,10.4,,8.4,47.12,,,,,
1998,8/17/2021 8:30,10.4,,8.472222222,47.25,,,,,
1999,8/17/2021 8:45,10.3,,8.561111111,47.41,,,,,
2000,8/17/2021 9:00,10.3,,8.65,47.57,,,,,
2001,8/17/2021 9:15,10.2,,8.727777778,47.71,,,,,
2002,8/17/2021 9:30,10.3,,8.811111111,47.86,,,,,
2003,8/17/2021 9:45,10.4,,8.972222222,48.15,,,,,
2004,8/17/2021 10:00,10.4,,9.161111111,48.49,,,,,
2005,8/17/2021 10:15,10.4,,9.411111111,48.94,,,,,
2006,8/17/2021 10:30,10.3,,9.511111111,49.12,,,,,
2007,8/17/2021 10:45,10.3,,9.611111111,49.3,,,,,
2008,8/17/2021 11:00,10.3,,9.661111111,49.39,,,,,
2009,8/17/2021 11:15,10.3,,9.7,49.46,,,,,
2010,8/17/2021 11:30,10.2,,9.727777778,49.51,,,,,
2011,8/17/2021 11:45,10.2,,9.811111111,49.66,,,,,
2012,8/17/2021 12:00,10.1,,9.872222222,49.77,,,,,
2013,8/17/2021 12:15,10,,9.927777778,49.87,,,,,
2014,8/17/2021 12:30,10.1,,10.11111111,50.2,,,,,
2015,8/17/2021 12:45,10.1,,10.27777778,50.5,,,,,
2016,8/17/2021 13:00,10.2,,10.52777778,50.95,,,,,
2017,8/17/2021 13:15,10.3,,10.58888889,51.06,,,,,
2018,8/17/2021 13:30,10.2,,10.58888889,51.06,,,,,
2019,8/17/2021 13:45,10.1,,10.56111111,51.01,,,,,
2020,8/17/2021 14:00,10.1,,10.51111111,50.92,,,,,
2021,8/17/2021 14:15,10.1,,10.61111111,51.1,,,,,
2022,8/17/2021 14:30,10.2,,10.65,51.17,,,,,
2023,8/17/2021 14:45,10.1,,10.52777778,50.95,,,,,
2024,8/17/2021 15:00,10,,10.32222222,50.58,,,,,
2025,8/17/2021 15:15,10,,10.22777778,50.41,,,,,
2026,8/17/2021 15:30,10.1,,10.17777778,50.32,,,,,
2027,8/17/2021 15:45,10,,10.13888889,50.25,,,,,
2028,8/17/2021 16:00,9.9,,10.07777778,50.14,,,,,
2029,8/17/2021 16:15,9.8,,10.02222222,50.04,,,,,
2030,8/17/2021 16:30,9.9,,9.972222222,49.95,,,,,
2031,8/17/2021 16:45,9.9,,9.938888889,49.89,,,,,
2032,8/17/2021 17:00,9.9,,9.911111111,49.84,,,,,
2033,8/17/2021 17:15,9.9,,9.85,49.73,,,,,
2034,8/17/2021 17:30,9.9,,9.75,49.55,,,,,
2035,8/17/2021 17:45,9.9,,9.661111111,49.39,,,,,
2036,8/17/2021 18:00,9.9,,9.577777778,49.24,,,,,
2037,8/17/2021 18:15,9.9,,9.488888889,49.08,,,,,
2038,8/17/2021 18:30,9.8,,9.422222222,48.96,,,,,
2039,8/17/2021 18:45,9.9,,9.372222222,48.87,,,,,
2040,8/17/2021 19:00,9.9,,9.3,48.74,,,,,
2041,8/17/2021 19:15,9.9,,9.238888889,48.63,,,,,
2042,8/17/2021 19:30,9.9,,9.177777778,48.52,,,,,
2043,8/17/2021 19:45,9.9,,9.1,48.38,,,,,
2044,8/17/2021 20:00,9.9,,9.038888889,48.27,,,,,
2045,8/17/2021 20:15,9.9,,8.977777778,48.16,,,,,
2046,8/17/2021 20:30,9.9,,8.95,48.11,,,,,
2047,8/17/2021 20:45,9.9,,8.911111111,48.04,,,,,
2048,8/17/2021 21:00,9.9,,8.872222222,47.97,,,,,
2049,8/17/2021 21:15,9.9,,8.827777778,47.89,,,,,
2050,8/17/2021 21:30,9.8,,8.772222222,47.79,,,,,
2051,8/17/2021 21:45,9.9,,8.722222222,47.7,,,,,
2052,8/17/2021 22:00,9.9,,8.672222222,47.61,,,,,
2053,8/17/2021 22:15,9.9,,8.611111111,47.5,,,,,
2054,8/17/2021 22:30,9.9,,8.561111111,47.41,,,,,
2055,8/17/2021 22:45,9.9,,8.477777778,47.26,,,,,
2056,8/17/2021 23:00,9.9,,8.472222222,47.25,,,,,
2057,8/17/2021 23:15,10,,8.422222222,47.16,,,,,
2058,8/17/2021 23:30,9.9,,8.361111111,47.05,,,,,
2059,8/17/2021 23:45,9.9,,8.322222222,46.98,,,,,
2060,8/18/2021 0:00,9.9,,8.3,46.94,,,,,
2061,8/18/2021 0:15,9.9,,8.272222222,46.89,,,,,
2062,8/18/2021 0:30,9.9,,8.227777778,46.81,,,,,
2063,8/18/2021 0:45,9.9,,8.177777778,46.72,,,,,
2064,8/18/2021 1:00,9.9,,8.122222222,46.62,,,,,
2065,8/18/2021 1:15,9.9,,8.077777778,46.54,,,,,
2066,8/18/2021 1:30,9.9,,8.038888889,46.47,,,,,
2067,8/18/2021 1:45,9.9,,8.022222222,46.44,,,,,
2068,8/18/2021 2:00,9.9,,8,46.4,,,,,
2069,8/18/2021 2:15,9.9,,7.988888889,46.38,,,,,
2070,8/18/2021 2:30,9.9,,7.972222222,46.35,,,,,
2071,8/18/2021 2:45,9.9,,7.927777778,46.27,,,,,
2072,8/18/2021 3:00,9.9,,7.888888889,46.2,,,,,
2073,8/18/2021 3:15,9.9,,7.85,46.13,,,,,
2074,8/18/2021 3:30,9.9,,7.811111111,46.06,,,,,
2075,8/18/2021 3:45,9.9,,7.777777778,46,,,,,
2076,8/18/2021 4:00,9.9,,7.75,45.95,,,,,
2077,8/18/2021 4:15,9.8,,7.711111111,45.88,,,,,
2078,8/18/2021 4:30,9.9,,7.711111111,45.88,,,,,
2079,8/18/2021 4:45,9.8,,7.688888889,45.84,,,,,
2080,8/18/2021 5:00,9.9,,7.65,45.77,,,,,
2081,8/18/2021 5:15,9.9,,7.622222222,45.72,,,,,
2082,8/18/2021 5:30,9.9,,7.622222222,45.72,,,,,
2083,8/18/2021 5:45,9.9,,7.588888889,45.66,,,,,
2084,8/18/2021 6:00,9.9,,7.55,45.59,,,,,
2085,8/18/2021 6:15,9.9,,7.527777778,45.55,,,,,
2086,8/18/2021 6:30,9.9,,7.5,45.5,,,,,
2087,8/18/2021 6:45,9.9,,7.488888889,45.48,,,,,
2088,8/18/2021 7:00,9.8,,7.477777778,45.46,,,,,
2089,8/18/2021 7:15,9.9,,7.477777778,45.46,,,,,
2090,8/18/2021 7:30,9.9,,7.477777778,45.46,,,,,
2091,8/18/2021 7:45,9.8,,7.477777778,45.46,,,,,
2092,8/18/2021 8:00,9.8,,7.477777778,45.46,,,,,
2093,8/18/2021 8:15,9.8,,7.488888889,45.48,,,,,
2094,8/18/2021 8:30,9.8,,7.511111111,45.52,,,,,
2095,8/18/2021 8:45,9.7,,7.577777778,45.64,,,,,
2096,8/18/2021 9:00,9.8,,7.627777778,45.73,,,,,
2097,8/18/2021 9:15,9.7,,7.661111111,45.79,,,,,
2098,8/18/2021 9:30,9.7,,7.688888889,45.84,,,,,
2099,8/18/2021 9:45,9.7,,7.727777778,45.91,,,,,
2100,8/18/2021 10:00,9.7,,7.788888889,46.02,,,,,
2101,8/18/2021 10:15,9.7,,7.861111111,46.15,,,,,
2102,8/18/2021 10:30,9.7,,7.9,46.22,,,,,
2103,8/18/2021 10:45,9.7,,7.888888889,46.2,,,,,
2104,8/18/2021 11:00,9.7,,7.9,46.22,,,,,
2105,8/18/2021 11:15,9.6,,7.911111111,46.24,,,,,
2106,8/18/2021 11:30,9.6,,8.072222222,46.53,,,,,
2107,8/18/2021 11:45,9.7,,8.3,46.94,,,,,
2108,8/18/2021 12:00,9.7,,8.461111111,47.23,,,,,
2109,8/18/2021 12:15,9.6,,8.472222222,47.25,,,,,
2110,8/18/2021 12:30,9.6,,8.488888889,47.28,,,,,
2111,8/18/2021 12:45,9.6,,8.588888889,47.46,,,,,
2112,8/18/2021 13:00,9.6,,8.672222222,47.61,,,,,
2113,8/18/2021 13:15,9.6,,8.727777778,47.71,,,,,
2114,8/18/2021 13:30,9.5,,8.788888889,47.82,,,,,
2115,8/18/2021 13:45,9.5,,8.877777778,47.98,,,,,
2116,8/18/2021 14:00,9.5,,9.038888889,48.27,,,,,
2117,8/18/2021 14:15,9.5,,9.088888889,48.36,,,,,
2118,8/18/2021 14:30,9.5,,9.1,48.38,,,,,
2119,8/18/2021 14:45,9.4,,9.127777778,48.43,,,,,
2120,8/18/2021 15:00,9.4,,9.138888889,48.45,,,,,
2121,8/18/2021 15:15,9.4,,9.161111111,48.49,,,,,
2122,8/18/2021 15:30,9.4,,9.222222222,48.6,,,,,
2123,8/18/2021 15:45,9.4,,9.277777778,48.7,,,,,
2124,8/18/2021 16:00,9.4,,9.361111111,48.85,,,,,
2125,8/18/2021 16:15,9.4,,9.377777778,48.88,,,,,
2126,8/18/2021 16:30,9.4,,9.488888889,49.08,,,,,
2127,8/18/2021 16:45,9.4,,9.45,49.01,,,,,
2128,8/18/2021 17:00,9.4,,9.422222222,48.96,,,,,
2129,8/18/2021 17:15,9.4,,9.488888889,49.08,,,,,
2130,8/18/2021 17:30,9.4,,9.477777778,49.06,,,,,
2131,8/18/2021 17:45,9.4,,9.4,48.92,,,,,
2132,8/18/2021 18:00,9.4,,9.25,48.65,,,,,
2133,8/18/2021 18:15,9.4,,9.088888889,48.36,,,,,
2134,8/18/2021 18:30,9.4,,8.95,48.11,,,,,
2135,8/18/2021 18:45,9.4,,8.85,47.93,,,,,
2136,8/18/2021 19:00,9.3,,8.727777778,47.71,,,,,
2137,8/18/2021 19:15,9.4,,8.638888889,47.55,,,,,
2138,8/18/2021 19:30,9.4,,8.561111111,47.41,,,,,
2139,8/18/2021 19:45,9.4,,8.511111111,47.32,,,,,
2140,8/18/2021 20:00,9.4,,8.438888889,47.19,,,,,
2141,8/18/2021 20:15,9.4,,8.361111111,47.05,,,,,
2142,8/18/2021 20:30,9.4,,8.277777778,46.9,,,,,
2143,8/18/2021 20:45,9.3,,8.222222222,46.8,,,,,
2144,8/18/2021 21:00,9.4,,8.15,46.67,,,,,
2145,8/18/2021 21:15,9.3,,8.077777778,46.54,,,,,
2146,8/18/2021 21:30,9.3,,8.027777778,46.45,,,,,
2147,8/18/2021 21:45,9.3,,7.977777778,46.36,,,,,
2148,8/18/2021 22:00,9.3,,7.95,46.31,,,,,
2149,8/18/2021 22:15,9.3,,7.938888889,46.29,,,,,
2150,8/18/2021 22:30,9.3,,7.9,46.22,,,,,
2151,8/18/2021 22:45,9.2,,7.861111111,46.15,,,,,
2152,8/18/2021 23:00,9.2,,7.822222222,46.08,,,,,
2153,8/18/2021 23:15,9.2,,7.811111111,46.06,,,,,
2154,8/18/2021 23:30,9.4,,7.772222222,45.99,,,,,
2155,8/18/2021 23:45,9.3,,7.738888889,45.93,,,,,
2156,8/19/2021 0:00,9.3,,7.7,45.86,,,,,
2157,8/19/2021 0:15,9.3,,7.661111111,45.79,,,,,
2158,8/19/2021 0:30,9.3,,7.627777778,45.73,,,,,
2159,8/19/2021 0:45,9.3,,7.588888889,45.66,,,,,
2160,8/19/2021 1:00,9.3,,7.572222222,45.63,,,,,
2161,8/19/2021 1:15,9.3,,7.55,45.59,,,,,
2162,8/19/2021 1:30,9.4,,7.538888889,45.57,,,,,
2163,8/19/2021 1:45,9.3,,7.5,45.5,,,,,
2164,8/19/2021 2:00,9.3,,7.477777778,45.46,,,,,
2165,8/19/2021 2:15,9.3,,7.461111111,45.43,,,,,
2166,8/19/2021 2:30,9.3,,7.438888889,45.39,,,,,
2167,8/19/2021 2:45,9.3,,7.422222222,45.36,,,,,
2168,8/19/2021 3:00,9.3,,7.411111111,45.34,,,,,
2169,8/19/2021 3:15,9.2,,7.377777778,45.28,,,,,
2170,8/19/2021 3:30,9.3,,7.361111111,45.25,,,,,
2171,8/19/2021 3:45,9.3,,7.338888889,45.21,,,,,
2172,8/19/2021 4:00,9.2,,7.3,45.14,,,,,
2173,8/19/2021 4:15,9.2,,7.277777778,45.1,,,,,
2174,8/19/2021 4:30,9.2,,7.238888889,45.03,,,,,
2175,8/19/2021 4:45,9.2,,7.211111111,44.98,,,,,
2176,8/19/2021 5:00,9.2,,7.177777778,44.92,,,,,
2177,8/19/2021 5:15,9.2,,7.172222222,44.91,,,,,
2178,8/19/2021 5:30,9.2,,7.138888889,44.85,,,,,
2179,8/19/2021 5:45,9.2,,7.122222222,44.82,,,,,
2180,8/19/2021 6:00,9.2,,7.1,44.78,,,,,
2181,8/19/2021 6:15,9.2,,7.088888889,44.76,,,,,
2182,8/19/2021 6:30,9.2,,7.077777778,44.74,,,,,
2183,8/19/2021 6:45,9.2,,7.061111111,44.71,,,,,
2184,8/19/2021 7:00,9.2,,7.061111111,44.71,,,,,
2185,8/19/2021 7:15,9.3,,7.077777778,44.74,,,,,
2186,8/19/2021 7:30,9.2,,7.122222222,44.82,,,,,
2187,8/19/2021 7:45,9.3,,7.172222222,44.91,,,,,
2188,8/19/2021 8:00,9.2,,7.211111111,44.98,,,,,
2189,8/19/2021 8:15,9.3,,7.238888889,45.03,,,,,
2190,8/19/2021 8:30,9.3,,7.327777778,45.19,,,,,
2191,8/19/2021 8:45,9.3,,7.461111111,45.43,,,,,
2192,8/19/2021 9:00,9.4,,7.622222222,45.72,,,,,
2193,8/19/2021 9:15,9.4,,7.727777778,45.91,,,,,
2194,8/19/2021 9:30,9.4,,7.888888889,46.2,,,,,
2195,8/19/2021 9:45,9.4,,8.238888889,46.83,,,,,
2196,8/19/2021 10:00,9.6,,8.588888889,47.46,,,,,
2197,8/19/2021 10:15,9.6,,8.85,47.93,,,,,
2198,8/19/2021 10:30,9.6,,9.177777778,48.52,,,,,
2199,8/19/2021 10:45,9.7,,9.511111111,49.12,,,,,
2200,8/19/2021 11:00,9.6,,9.488888889,49.08,,,,,
2201,8/19/2021 11:15,9.6,,9.538888889,49.17,,,,,
2202,8/19/2021 11:30,9.6,,9.672222222,49.41,,,,,
2203,8/19/2021 11:45,9.6,,9.777777778,49.6,,,,,
2204,8/19/2021 12:00,9.7,,9.972222222,49.95,,,,,
2205,8/19/2021 12:15,9.7,,9.988888889,49.98,,,,,
2206,8/19/2021 12:30,9.6,,9.9,49.82,,,,,
2207,8/19/2021 12:45,9.5,,9.811111111,49.66,,,,,
2208,8/19/2021 13:00,9.6,,9.738888889,49.53,,,,,
2209,8/19/2021 13:15,9.5,,9.688888889,49.44,,,,,
2210,8/19/2021 13:30,9.5,,9.588888889,49.26,,,,,
2211,8/19/2021 13:45,9.4,,9.538888889,49.17,,,,,
2212,8/19/2021 14:00,9.4,,9.577777778,49.24,,,,,
2213,8/19/2021 14:15,9.4,,9.65,49.37,,,,,
2214,8/19/2021 14:30,9.4,,9.661111111,49.39,,,,,
2215,8/19/2021 14:45,9.4,,9.588888889,49.26,,,,,
2216,8/19/2021 15:00,9.4,,9.577777778,49.24,,,,,
2217,8/19/2021 15:15,9.4,,9.622222222,49.32,,,,,
2218,8/19/2021 15:30,9.4,,9.7,49.46,,,,,
2219,8/19/2021 15:45,9.4,,9.738888889,49.53,,,,,
2220,8/19/2021 16:00,9.4,,9.738888889,49.53,,,,,
2221,8/19/2021 16:15,9.4,,9.738888889,49.53,,,,,
2222,8/19/2021 16:30,9.4,,9.711111111,49.48,,,,,
2223,8/19/2021 16:45,9.4,,9.627777778,49.33,,,,,
2224,8/19/2021 17:00,9.3,,9.577777778,49.24,,,,,
2225,8/19/2021 17:15,9.3,,9.511111111,49.12,,,,,
2226,8/19/2021 17:30,9.3,,9.461111111,49.03,,,,,
2227,8/19/2021 17:45,9.2,,9.4,48.92,,,,,
2228,8/19/2021 18:00,9.2,,9.327777778,48.79,,,,,
2229,8/19/2021 18:15,9.2,,9.25,48.65,,,,,
2230,8/19/2021 18:30,9.2,,9.161111111,48.49,,,,,
2231,8/19/2021 18:45,9.1,,9.061111111,48.31,,,,,
2232,8/19/2021 19:00,9.1,,8.927777778,48.07,,,,,
2233,8/19/2021 19:15,9.1,,8.788888889,47.82,,,,,
2234,8/19/2021 19:30,9.1,,8.611111111,47.5,,,,,
2235,8/19/2021 19:45,9.2,,8.477777778,47.26,,,,,
2236,8/19/2021 20:00,9.2,,8.35,47.03,,,,,
2237,8/19/2021 20:15,9.2,,8.261111111,46.87,,,,,
2238,8/19/2021 20:30,9.2,,8.15,46.67,,,,,
2239,8/19/2021 20:45,9.2,,8.061111111,46.51,,,,,
2240,8/19/2021 21:00,9.2,,7.977777778,46.36,,,,,
2241,8/19/2021 21:15,9.1,,7.911111111,46.24,,,,,
2242,8/19/2021 21:30,9.2,,7.822222222,46.08,,,,,
2243,8/19/2021 21:45,9.1,,7.772222222,45.99,,,,,
2244,8/19/2021 22:00,9.1,,7.7,45.86,,,,,
2245,8/19/2021 22:15,9.1,,7.65,45.77,,,,,
