Date,Time,ms,LEVEL (kPa),TEMPERATURE,
7/31/2019,4:45:00 AM,0,1.6823,3.545,7/31/19 04:45:00
7/31/2019,5:00:00 AM,0,1.7039,3.586,7/31/19 05:00:00
7/31/2019,5:15:00 AM,0,1.7072,3.666,7/31/19 05:15:00
7/31/2019,5:30:00 AM,0,1.6993,3.74,7/31/19 05:30:00
7/31/2019,5:45:00 AM,0,1.7012,3.792,7/31/19 05:45:00
7/31/2019,6:00:00 AM,0,1.7339,3.797,7/31/19 06:00:00
7/31/2019,6:15:00 AM,0,1.7215,3.759,7/31/19 06:15:00
7/31/2019,6:30:00 AM,0,1.7281,3.779,7/31/19 06:30:00
7/31/2019,6:45:00 AM,0,1.7297,3.818,7/31/19 06:45:00
7/31/2019,7:00:00 AM,0,1.7154,3.847,7/31/19 07:00:00
7/31/2019,7:15:00 AM,0,1.7329,3.867,7/31/19 07:15:00
7/31/2019,7:30:00 AM,0,1.714,3.771,7/31/19 07:30:00
7/31/2019,7:45:00 AM,0,1.7338,3.639,7/31/19 07:45:00
7/31/2019,8:00:00 AM,0,1.754,3.612,7/31/19 08:00:00
7/31/2019,8:15:00 AM,0,1.776,3.615,7/31/19 08:15:00
7/31/2019,8:30:00 AM,0,1.7945,3.698,7/31/19 08:30:00
7/31/2019,8:45:00 AM,0,1.7944,3.509,7/31/19 08:45:00
7/31/2019,9:00:00 AM,0,1.8164,3.551,7/31/19 09:00:00
7/31/2019,9:15:00 AM,0,1.8458,3.703,7/31/19 09:15:00
7/31/2019,9:30:00 AM,0,1.8486,3.827,7/31/19 09:30:00
7/31/2019,9:45:00 AM,0,1.8572,3.885,7/31/19 09:45:00
7/31/2019,10:00:00 AM,0,1.8892,3.923,7/31/19 10:00:00
7/31/2019,10:15:00 AM,0,1.8872,4.03,7/31/19 10:15:00
7/31/2019,10:30:00 AM,0,1.9125,4.094,7/31/19 10:30:00
7/31/2019,10:45:00 AM,0,1.9109,4.173,7/31/19 10:45:00
7/31/2019,11:00:00 AM,0,1.9512,4.284,7/31/19 11:00:00
7/31/2019,11:15:00 AM,0,1.962,4.436,7/31/19 11:15:00
7/31/2019,11:30:00 AM,0,1.9887,4.631,7/31/19 11:30:00
7/31/2019,11:45:00 AM,0,2.0123,4.774,7/31/19 11:45:00
7/31/2019,12:00:00 PM,0,2.037,4.946,7/31/19 12:00:00
7/31/2019,12:15:00 PM,0,2.0647,5.101,7/31/19 12:15:00
7/31/2019,12:30:00 PM,0,2.0653,5.19,7/31/19 12:30:00
7/31/2019,12:45:00 PM,0,2.0746,5.23,7/31/19 12:45:00
7/31/2019,1:00:00 PM,0,2.055,5.259,7/31/19 13:00:00
7/31/2019,1:15:00 PM,0,2.0169,5.338,7/31/19 13:15:00
7/31/2019,1:30:00 PM,0,2.0212,5.386,7/31/19 13:30:00
7/31/2019,1:45:00 PM,0,2.0263,5.391,7/31/19 13:45:00
7/31/2019,2:00:00 PM,0,2.0447,5.505,7/31/19 14:00:00
7/31/2019,2:15:00 PM,0,2.0725,5.836,7/31/19 14:15:00
7/31/2019,2:30:00 PM,0,2.0838,6.316,7/31/19 14:30:00
7/31/2019,2:45:00 PM,0,2.1135,6.614,7/31/19 14:45:00
7/31/2019,3:00:00 PM,0,2.1094,6.958,7/31/19 15:00:00
7/31/2019,3:15:00 PM,0,2.0927,7.181,7/31/19 15:15:00
7/31/2019,3:30:00 PM,0,2.1068,7.385,7/31/19 15:30:00
7/31/2019,3:45:00 PM,0,2.0278,7.751,7/31/19 15:45:00
7/31/2019,4:00:00 PM,0,2.0565,7.961,7/31/19 16:00:00
7/31/2019,4:15:00 PM,0,2.0614,7.868,7/31/19 16:15:00
7/31/2019,4:30:00 PM,0,2.0216,7.704,7/31/19 16:30:00
7/31/2019,4:45:00 PM,0,2.0108,7.685,7/31/19 16:45:00
7/31/2019,5:00:00 PM,0,1.9961,7.589,7/31/19 17:00:00
7/31/2019,5:15:00 PM,0,1.9667,7.431,7/31/19 17:15:00
7/31/2019,5:30:00 PM,0,1.9388,7.271,7/31/19 17:30:00
7/31/2019,5:45:00 PM,0,1.9289,7.093,7/31/19 17:45:00
7/31/2019,6:00:00 PM,0,1.8824,6.904,7/31/19 18:00:00
7/31/2019,6:15:00 PM,0,1.8676,6.72,7/31/19 18:15:00
7/31/2019,6:30:00 PM,0,1.8638,6.548,7/31/19 18:30:00
7/31/2019,6:45:00 PM,0,1.8512,6.346,7/31/19 18:45:00
7/31/2019,7:00:00 PM,0,1.8567,6.171,7/31/19 19:00:00
7/31/2019,7:15:00 PM,0,1.8555,6.022,7/31/19 19:15:00
7/31/2019,7:30:00 PM,0,1.825,5.884,7/31/19 19:30:00
7/31/2019,7:45:00 PM,0,1.8426,5.753,7/31/19 19:45:00
7/31/2019,8:00:00 PM,0,1.8445,5.612,7/31/19 20:00:00
7/31/2019,8:15:00 PM,0,1.8325,5.494,7/31/19 20:15:00
7/31/2019,8:30:00 PM,0,1.8074,5.389,7/31/19 20:30:00
7/31/2019,8:45:00 PM,0,1.8059,5.3,7/31/19 20:45:00
7/31/2019,9:00:00 PM,0,1.8001,5.22,7/31/19 21:00:00
7/31/2019,9:15:00 PM,0,1.7886,5.158,7/31/19 21:15:00
7/31/2019,9:30:00 PM,0,1.8026,5.092,7/31/19 21:30:00
7/31/2019,9:45:00 PM,0,1.7999,5.019,7/31/19 21:45:00
7/31/2019,10:00:00 PM,0,1.7937,4.968,7/31/19 22:00:00
7/31/2019,10:15:00 PM,0,1.765,4.921,7/31/19 22:15:00
7/31/2019,10:30:00 PM,0,1.7938,4.869,7/31/19 22:30:00
7/31/2019,10:45:00 PM,0,1.7679,4.82,7/31/19 22:45:00
7/31/2019,11:00:00 PM,0,1.7754,4.745,7/31/19 23:00:00
7/31/2019,11:15:00 PM,0,1.7781,4.689,7/31/19 23:15:00
7/31/2019,11:30:00 PM,0,1.7451,4.656,7/31/19 23:30:00
7/31/2019,11:45:00 PM,0,1.7461,4.625,7/31/19 23:45:00
8/1/2019,12:00:00 AM,0,1.7367,4.597,8/01/19 00:00:00
8/1/2019,12:15:00 AM,0,1.7641,4.572,8/01/19 00:15:00
8/1/2019,12:30:00 AM,0,1.7366,4.548,8/01/19 00:30:00
8/1/2019,12:45:00 AM,0,1.7309,4.514,8/01/19 00:45:00
8/1/2019,1:00:00 AM,0,1.736,4.484,8/01/19 01:00:00
8/1/2019,1:15:00 AM,0,1.7439,4.453,8/01/19 01:15:00
8/1/2019,1:30:00 AM,0,1.7407,4.416,8/01/19 01:30:00
8/1/2019,1:45:00 AM,0,1.7291,4.365,8/01/19 01:45:00
8/1/2019,2:00:00 AM,0,1.7402,4.318,8/01/19 02:00:00
8/1/2019,2:15:00 AM,0,1.73,4.277,8/01/19 02:15:00
8/1/2019,2:30:00 AM,0,1.7165,4.225,8/01/19 02:30:00
8/1/2019,2:45:00 AM,0,1.7255,4.176,8/01/19 02:45:00
8/1/2019,3:00:00 AM,0,1.7022,4.131,8/01/19 03:00:00
8/1/2019,3:15:00 AM,0,1.7027,4.085,8/01/19 03:15:00
8/1/2019,3:30:00 AM,0,1.6917,4.05,8/01/19 03:30:00
8/1/2019,3:45:00 AM,0,1.6841,4.003,8/01/19 03:45:00
8/1/2019,4:00:00 AM,0,1.6714,3.957,8/01/19 04:00:00
8/1/2019,4:15:00 AM,0,1.6751,3.914,8/01/19 04:15:00
8/1/2019,4:30:00 AM,0,1.6947,3.853,8/01/19 04:30:00
8/1/2019,4:45:00 AM,0,1.673,3.752,8/01/19 04:45:00
8/1/2019,5:00:00 AM,0,1.648,3.639,8/01/19 05:00:00
8/1/2019,5:15:00 AM,0,1.6657,3.535,8/01/19 05:15:00
8/1/2019,5:30:00 AM,0,1.6462,3.43,8/01/19 05:30:00
8/1/2019,5:45:00 AM,0,1.638,3.323,8/01/19 05:45:00
8/1/2019,6:00:00 AM,0,1.6575,3.209,8/01/19 06:00:00
8/1/2019,6:15:00 AM,0,1.6539,3.107,8/01/19 06:15:00
8/1/2019,6:30:00 AM,0,1.6441,3.005,8/01/19 06:30:00
8/1/2019,6:45:00 AM,0,1.6246,2.931,8/01/19 06:45:00
8/1/2019,7:00:00 AM,0,1.6247,2.889,8/01/19 07:00:00
8/1/2019,7:15:00 AM,0,1.6292,2.877,8/01/19 07:15:00
8/1/2019,7:30:00 AM,0,1.6272,2.91,8/01/19 07:30:00
8/1/2019,7:45:00 AM,0,1.6253,2.982,8/01/19 07:45:00
8/1/2019,8:00:00 AM,0,1.6341,3.071,8/01/19 08:00:00
8/1/2019,8:15:00 AM,0,1.6326,3.195,8/01/19 08:15:00
8/1/2019,8:30:00 AM,0,1.64,3.362,8/01/19 08:30:00
8/1/2019,8:45:00 AM,0,1.6713,3.57,8/01/19 08:45:00
8/1/2019,9:00:00 AM,0,1.7075,3.856,8/01/19 09:00:00
8/1/2019,9:15:00 AM,0,1.7406,4.2,8/01/19 09:15:00
8/1/2019,9:30:00 AM,0,1.7638,4.61,8/01/19 09:30:00
8/1/2019,9:45:00 AM,0,1.7921,5.022,8/01/19 09:45:00
8/1/2019,10:00:00 AM,0,1.8141,5.519,8/01/19 10:00:00
8/1/2019,10:15:00 AM,0,1.8349,6.075,8/01/19 10:15:00
8/1/2019,10:30:00 AM,0,1.8255,6.628,8/01/19 10:30:00
8/1/2019,10:45:00 AM,0,1.7647,7.174,8/01/19 10:45:00
8/1/2019,11:00:00 AM,0,1.8058,7.552,8/01/19 11:00:00
8/1/2019,11:15:00 AM,0,1.8333,8.123,8/01/19 11:15:00
8/1/2019,11:30:00 AM,0,1.8467,8.591,8/01/19 11:30:00
8/1/2019,11:45:00 AM,0,1.8385,8.795,8/01/19 11:45:00
8/1/2019,12:00:00 PM,0,1.8548,8.959,8/01/19 12:00:00
8/1/2019,12:15:00 PM,0,1.8437,9.208,8/01/19 12:15:00
8/1/2019,12:30:00 PM,0,1.8474,9.26,8/01/19 12:30:00
8/1/2019,12:45:00 PM,0,1.8252,9.322,8/01/19 12:45:00
8/1/2019,1:00:00 PM,0,1.8099,9.309,8/01/19 13:00:00
8/1/2019,1:15:00 PM,0,1.7952,9.293,8/01/19 13:15:00
8/1/2019,1:30:00 PM,0,1.8247,9.332,8/01/19 13:30:00
8/1/2019,1:45:00 PM,0,1.8143,9.468,8/01/19 13:45:00
8/1/2019,2:00:00 PM,0,1.7525,9.822,8/01/19 14:00:00
8/1/2019,2:15:00 PM,0,1.7457,9.819,8/01/19 14:15:00
8/1/2019,2:30:00 PM,0,1.733,9.691,8/01/19 14:30:00
8/1/2019,2:45:00 PM,0,1.7324,9.625,8/01/19 14:45:00
8/1/2019,3:00:00 PM,0,1.7361,9.595,8/01/19 15:00:00
8/1/2019,3:15:00 PM,0,1.7286,9.642,8/01/19 15:15:00
8/1/2019,3:30:00 PM,0,1.6215,9.872,8/01/19 15:30:00
8/1/2019,3:45:00 PM,0,1.6836,10.331,8/01/19 15:45:00
8/1/2019,4:00:00 PM,0,1.6749,10.542,8/01/19 16:00:00
8/1/2019,4:15:00 PM,0,1.6522,10.546,8/01/19 16:15:00
8/1/2019,4:30:00 PM,0,1.6549,10.575,8/01/19 16:30:00
8/1/2019,4:45:00 PM,0,1.6518,10.499,8/01/19 16:45:00
8/1/2019,5:00:00 PM,0,1.6522,10.474,8/01/19 17:00:00
8/1/2019,5:15:00 PM,0,1.643,10.453,8/01/19 17:15:00
8/1/2019,5:30:00 PM,0,1.6333,10.255,8/01/19 17:30:00
8/1/2019,5:45:00 PM,0,1.6126,10.032,8/01/19 17:45:00
8/1/2019,6:00:00 PM,0,1.5979,9.772,8/01/19 18:00:00
8/1/2019,6:15:00 PM,0,1.5753,9.529,8/01/19 18:15:00
8/1/2019,6:30:00 PM,0,1.5431,9.309,8/01/19 18:30:00
8/1/2019,6:45:00 PM,0,1.5039,9.1,8/01/19 18:45:00
8/1/2019,7:00:00 PM,0,1.502,8.913,8/01/19 19:00:00
8/1/2019,7:15:00 PM,0,1.4827,8.748,8/01/19 19:15:00
8/1/2019,7:30:00 PM,0,1.4627,8.587,8/01/19 19:30:00
8/1/2019,7:45:00 PM,0,1.4547,8.441,8/01/19 19:45:00
8/1/2019,8:00:00 PM,0,1.4505,8.312,8/01/19 20:00:00
8/1/2019,8:15:00 PM,0,1.4643,8.17,8/01/19 20:15:00
8/1/2019,8:30:00 PM,0,1.4487,8.053,8/01/19 20:30:00
8/1/2019,8:45:00 PM,0,1.4507,7.916,8/01/19 20:45:00
8/1/2019,9:00:00 PM,0,1.4546,7.749,8/01/19 21:00:00
8/1/2019,9:15:00 PM,0,1.4522,7.627,8/01/19 21:15:00
8/1/2019,9:30:00 PM,0,1.4363,7.526,8/01/19 21:30:00
8/1/2019,9:45:00 PM,0,1.4426,7.442,8/01/19 21:45:00
8/1/2019,10:00:00 PM,0,1.4323,7.34,8/01/19 22:00:00
8/1/2019,10:15:00 PM,0,1.4236,7.223,8/01/19 22:15:00
8/1/2019,10:30:00 PM,0,1.442,7.153,8/01/19 22:30:00
8/1/2019,10:45:00 PM,0,1.4379,7.077,8/01/19 22:45:00
8/1/2019,11:00:00 PM,0,1.443,7.009,8/01/19 23:00:00
8/1/2019,11:15:00 PM,0,1.4421,6.946,8/01/19 23:15:00
8/1/2019,11:30:00 PM,0,1.4226,6.885,8/01/19 23:30:00
8/1/2019,11:45:00 PM,0,1.423,6.839,8/01/19 23:45:00
8/2/2019,12:00:00 AM,0,1.4302,6.781,8/02/19 00:00:00
8/2/2019,12:15:00 AM,0,1.4284,6.722,8/02/19 00:15:00
8/2/2019,12:30:00 AM,0,1.4106,6.682,8/02/19 00:30:00
8/2/2019,12:45:00 AM,0,1.4257,6.645,8/02/19 00:45:00
8/2/2019,1:00:00 AM,0,1.4303,6.607,8/02/19 01:00:00
8/2/2019,1:15:00 AM,0,1.4265,6.574,8/02/19 01:15:00
8/2/2019,1:30:00 AM,0,1.446,6.548,8/02/19 01:30:00
8/2/2019,1:45:00 AM,0,1.4302,6.519,8/02/19 01:45:00
8/2/2019,2:00:00 AM,0,1.4378,6.478,8/02/19 02:00:00
8/2/2019,2:15:00 AM,0,1.4427,6.432,8/02/19 02:15:00
8/2/2019,2:30:00 AM,0,1.4319,6.393,8/02/19 02:30:00
8/2/2019,2:45:00 AM,0,1.4262,6.362,8/02/19 02:45:00
8/2/2019,3:00:00 AM,0,1.4205,6.326,8/02/19 03:00:00
8/2/2019,3:15:00 AM,0,1.4331,6.307,8/02/19 03:15:00
8/2/2019,3:30:00 AM,0,1.4173,6.275,8/02/19 03:30:00
8/2/2019,3:45:00 AM,0,1.4325,6.228,8/02/19 03:45:00
8/2/2019,4:00:00 AM,0,1.4107,6.185,8/02/19 04:00:00
8/2/2019,4:15:00 AM,0,1.4155,6.143,8/02/19 04:15:00
8/2/2019,4:30:00 AM,0,1.4078,6.102,8/02/19 04:30:00
8/2/2019,4:45:00 AM,0,1.4167,6.065,8/02/19 04:45:00
8/2/2019,5:00:00 AM,0,1.4074,6.03,8/02/19 05:00:00
8/2/2019,5:15:00 AM,0,1.4066,5.999,8/02/19 05:15:00
8/2/2019,5:30:00 AM,0,1.4,5.955,8/02/19 05:30:00
8/2/2019,5:45:00 AM,0,1.4037,5.924,8/02/19 05:45:00
8/2/2019,6:00:00 AM,0,1.4116,5.897,8/02/19 06:00:00
8/2/2019,6:15:00 AM,0,1.3936,5.874,8/02/19 06:15:00
8/2/2019,6:30:00 AM,0,1.3843,5.844,8/02/19 06:30:00
8/2/2019,6:45:00 AM,0,1.3946,5.819,8/02/19 06:45:00
8/2/2019,7:00:00 AM,0,1.3954,5.797,8/02/19 07:00:00
8/2/2019,7:15:00 AM,0,1.3878,5.807,8/02/19 07:15:00
8/2/2019,7:30:00 AM,0,1.3871,5.813,8/02/19 07:30:00
8/2/2019,7:45:00 AM,0,1.3947,5.825,8/02/19 07:45:00
8/2/2019,8:00:00 AM,0,1.3892,5.843,8/02/19 08:00:00
8/2/2019,8:15:00 AM,0,1.3936,5.895,8/02/19 08:15:00
8/2/2019,8:30:00 AM,0,1.4031,5.977,8/02/19 08:30:00
8/2/2019,8:45:00 AM,0,1.4072,6.062,8/02/19 08:45:00
8/2/2019,9:00:00 AM,0,1.4156,6.191,8/02/19 09:00:00
8/2/2019,9:15:00 AM,0,1.433,6.296,8/02/19 09:15:00
8/2/2019,9:30:00 AM,0,1.4282,6.396,8/02/19 09:30:00
8/2/2019,9:45:00 AM,0,1.4592,6.566,8/02/19 09:45:00
8/2/2019,10:00:00 AM,0,1.4532,6.731,8/02/19 10:00:00
8/2/2019,10:15:00 AM,0,1.4891,6.892,8/02/19 10:15:00
8/2/2019,10:30:00 AM,0,1.5046,7.071,8/02/19 10:30:00
8/2/2019,10:45:00 AM,0,1.5247,7.263,8/02/19 10:45:00
8/2/2019,11:00:00 AM,0,1.5296,7.474,8/02/19 11:00:00
8/2/2019,11:15:00 AM,0,1.5598,7.808,8/02/19 11:15:00
8/2/2019,11:30:00 AM,0,1.5762,8.253,8/02/19 11:30:00
8/2/2019,11:45:00 AM,0,1.5866,8.395,8/02/19 11:45:00
8/2/2019,12:00:00 PM,0,1.5732,8.511,8/02/19 12:00:00
8/2/2019,12:15:00 PM,0,1.5797,8.77,8/02/19 12:15:00
8/2/2019,12:30:00 PM,0,1.575,8.848,8/02/19 12:30:00
8/2/2019,12:45:00 PM,0,1.5806,9.075,8/02/19 12:45:00
8/2/2019,1:00:00 PM,0,1.5835,9.564,8/02/19 13:00:00
8/2/2019,1:15:00 PM,0,1.5435,9.945,8/02/19 13:15:00
8/2/2019,1:30:00 PM,0,1.5615,10.148,8/02/19 13:30:00
8/2/2019,1:45:00 PM,0,1.5603,10.226,8/02/19 13:45:00
8/2/2019,2:00:00 PM,0,1.5558,10.235,8/02/19 14:00:00
8/2/2019,2:15:00 PM,0,1.5252,10.141,8/02/19 14:15:00
8/2/2019,2:30:00 PM,0,0.25,14.938,8/02/19 14:30:00
