Date,Time,ms,LEVEL (Kpa),TEMPERATURE ©,Combine
7/31/2019,3:30:00 AM,0,1.3681,4.933,7/31/19 03:30:00
7/31/2019,3:45:00 AM,0,1.3702,4.687,7/31/19 03:45:00
7/31/2019,4:00:00 AM,0,1.3683,4.242,7/31/19 04:00:00
7/31/2019,4:15:00 AM,0,1.3852,3.601,7/31/19 04:15:00
7/31/2019,4:30:00 AM,0,1.4082,3.453,7/31/19 04:30:00
7/31/2019,4:45:00 AM,0,1.4063,3.469,7/31/19 04:45:00
7/31/2019,5:00:00 AM,0,1.4281,3.551,7/31/19 05:00:00
7/31/2019,5:15:00 AM,0,1.4327,3.634,7/31/19 05:15:00
7/31/2019,5:30:00 AM,0,1.4316,3.698,7/31/19 05:30:00
7/31/2019,5:45:00 AM,0,1.4262,3.738,7/31/19 05:45:00
7/31/2019,6:00:00 AM,0,1.4381,3.663,7/31/19 06:00:00
7/31/2019,6:15:00 AM,0,1.4409,3.675,7/31/19 06:15:00
7/31/2019,6:30:00 AM,0,1.4544,3.723,7/31/19 06:30:00
7/31/2019,6:45:00 AM,0,1.4531,3.748,7/31/19 06:45:00
7/31/2019,7:00:00 AM,0,1.452,3.782,7/31/19 07:00:00
7/31/2019,7:15:00 AM,0,1.4367,3.669,7/31/19 07:15:00
7/31/2019,7:30:00 AM,0,1.4324,3.554,7/31/19 07:30:00
7/31/2019,7:45:00 AM,0,1.4375,3.535,7/31/19 07:45:00
7/31/2019,8:00:00 AM,0,1.4597,3.489,7/31/19 08:00:00
7/31/2019,8:15:00 AM,0,1.4624,3.584,7/31/19 08:15:00
7/31/2019,8:30:00 AM,0,1.4619,3.51,7/31/19 08:30:00
7/31/2019,8:45:00 AM,0,1.4896,3.406,7/31/19 08:45:00
7/31/2019,9:00:00 AM,0,1.5089,3.575,7/31/19 09:00:00
7/31/2019,9:15:00 AM,0,1.5305,3.709,7/31/19 09:15:00
7/31/2019,9:30:00 AM,0,1.543,3.781,7/31/19 09:30:00
7/31/2019,9:45:00 AM,0,1.5474,3.79,7/31/19 09:45:00
7/31/2019,10:00:00 AM,0,1.574,3.911,7/31/19 10:00:00
7/31/2019,10:15:00 AM,0,1.5697,3.985,7/31/19 10:15:00
7/31/2019,10:30:00 AM,0,1.5953,4.04,7/31/19 10:30:00
7/31/2019,10:45:00 AM,0,1.6029,4.187,7/31/19 10:45:00
7/31/2019,11:00:00 AM,0,1.6366,4.27,7/31/19 11:00:00
7/31/2019,11:15:00 AM,0,1.6594,4.468,7/31/19 11:15:00
7/31/2019,11:30:00 AM,0,1.6806,4.627,7/31/19 11:30:00
7/31/2019,11:45:00 AM,0,1.6982,4.779,7/31/19 11:45:00
7/31/2019,12:00:00 PM,0,1.7233,4.959,7/31/19 12:00:00
7/31/2019,12:15:00 PM,0,1.7385,5.082,7/31/19 12:15:00
7/31/2019,12:30:00 PM,0,1.7261,5.119,7/31/19 12:30:00
7/31/2019,12:45:00 PM,0,1.7317,5.167,7/31/19 12:45:00
7/31/2019,1:00:00 PM,0,1.7262,5.213,7/31/19 13:00:00
7/31/2019,1:15:00 PM,0,1.7261,5.283,7/31/19 13:15:00
7/31/2019,1:30:00 PM,0,1.7263,5.28,7/31/19 13:30:00
7/31/2019,1:45:00 PM,0,1.7372,5.324,7/31/19 13:45:00
7/31/2019,2:00:00 PM,0,1.7389,5.556,7/31/19 14:00:00
7/31/2019,2:15:00 PM,0,1.7649,6.248,7/31/19 14:15:00
7/31/2019,2:30:00 PM,0,1.751,6.418,7/31/19 14:30:00
7/31/2019,2:45:00 PM,0,1.7763,6.797,7/31/19 14:45:00
7/31/2019,3:00:00 PM,0,1.7809,7.084,7/31/19 15:00:00
7/31/2019,3:15:00 PM,0,1.749,7.298,7/31/19 15:15:00
7/31/2019,3:30:00 PM,0,1.7729,7.682,7/31/19 15:30:00
7/31/2019,3:45:00 PM,0,1.7716,7.945,7/31/19 15:45:00
7/31/2019,4:00:00 PM,0,1.772,7.827,7/31/19 16:00:00
7/31/2019,4:15:00 PM,0,1.7654,7.643,7/31/19 16:15:00
7/31/2019,4:30:00 PM,0,1.7596,7.584,7/31/19 16:30:00
7/31/2019,4:45:00 PM,0,1.7344,7.531,7/31/19 16:45:00
7/31/2019,5:00:00 PM,0,1.7201,7.375,7/31/19 17:00:00
7/31/2019,5:15:00 PM,0,1.7163,7.22,7/31/19 17:15:00
7/31/2019,5:30:00 PM,0,1.6877,7.054,7/31/19 17:30:00
7/31/2019,5:45:00 PM,0,1.6826,6.861,7/31/19 17:45:00
7/31/2019,6:00:00 PM,0,1.6504,6.667,7/31/19 18:00:00
7/31/2019,6:15:00 PM,0,1.6228,6.497,7/31/19 18:15:00
7/31/2019,6:30:00 PM,0,1.5978,6.292,7/31/19 18:30:00
7/31/2019,6:45:00 PM,0,1.5628,6.101,7/31/19 18:45:00
7/31/2019,7:00:00 PM,0,1.5608,5.955,7/31/19 19:00:00
7/31/2019,7:15:00 PM,0,1.5441,5.814,7/31/19 19:15:00
7/31/2019,7:30:00 PM,0,1.5309,5.682,7/31/19 19:30:00
7/31/2019,7:45:00 PM,0,1.534,5.544,7/31/19 19:45:00
7/31/2019,8:00:00 PM,0,1.5387,5.421,7/31/19 20:00:00
7/31/2019,8:15:00 PM,0,1.5173,5.309,7/31/19 20:15:00
7/31/2019,8:30:00 PM,0,1.5042,5.217,7/31/19 20:30:00
7/31/2019,8:45:00 PM,0,1.5092,5.13,7/31/19 20:45:00
7/31/2019,9:00:00 PM,0,1.4939,5.073,7/31/19 21:00:00
7/31/2019,9:15:00 PM,0,1.4975,5.012,7/31/19 21:15:00
7/31/2019,9:30:00 PM,0,1.4981,4.933,7/31/19 21:30:00
7/31/2019,9:45:00 PM,0,1.5007,4.879,7/31/19 21:45:00
7/31/2019,10:00:00 PM,0,1.4756,4.833,7/31/19 22:00:00
7/31/2019,10:15:00 PM,0,1.4817,4.775,7/31/19 22:15:00
7/31/2019,10:30:00 PM,0,1.4797,4.734,7/31/19 22:30:00
7/31/2019,10:45:00 PM,0,1.4687,4.659,7/31/19 22:45:00
7/31/2019,11:00:00 PM,0,1.4639,4.594,7/31/19 23:00:00
7/31/2019,11:15:00 PM,0,1.4689,4.56,7/31/19 23:15:00
7/31/2019,11:30:00 PM,0,1.4588,4.528,7/31/19 23:30:00
7/31/2019,11:45:00 PM,0,1.4593,4.502,7/31/19 23:45:00
8/1/2019,12:00:00 AM,0,1.4608,4.472,8/01/19 00:00:00
8/1/2019,12:15:00 AM,0,1.4676,4.452,8/01/19 00:15:00
8/1/2019,12:30:00 AM,0,1.4526,4.421,8/01/19 00:30:00
8/1/2019,12:45:00 AM,0,1.4551,4.387,8/01/19 00:45:00
8/1/2019,1:00:00 AM,0,1.4446,4.358,8/01/19 01:00:00
8/1/2019,1:15:00 AM,0,1.4541,4.321,8/01/19 01:15:00
8/1/2019,1:30:00 AM,0,1.4495,4.274,8/01/19 01:30:00
8/1/2019,1:45:00 AM,0,1.4503,4.219,8/01/19 01:45:00
8/1/2019,2:00:00 AM,0,1.4597,4.184,8/01/19 02:00:00
8/1/2019,2:15:00 AM,0,1.4521,4.13,8/01/19 02:15:00
8/1/2019,2:30:00 AM,0,1.4441,4.081,8/01/19 02:30:00
8/1/2019,2:45:00 AM,0,1.4411,4.033,8/01/19 02:45:00
8/1/2019,3:00:00 AM,0,1.4403,3.985,8/01/19 03:00:00
8/1/2019,3:15:00 AM,0,1.4378,3.951,8/01/19 03:15:00
8/1/2019,3:30:00 AM,0,1.4108,3.904,8/01/19 03:30:00
8/1/2019,3:45:00 AM,0,1.4203,3.857,8/01/19 03:45:00
8/1/2019,4:00:00 AM,0,1.4164,3.815,8/01/19 04:00:00
8/1/2019,4:15:00 AM,0,1.4131,3.765,8/01/19 04:15:00
8/1/2019,4:30:00 AM,0,1.4016,3.673,8/01/19 04:30:00
8/1/2019,4:45:00 AM,0,1.3865,3.547,8/01/19 04:45:00
8/1/2019,5:00:00 AM,0,1.3926,3.441,8/01/19 05:00:00
8/1/2019,5:15:00 AM,0,1.3819,3.334,8/01/19 05:15:00
8/1/2019,5:30:00 AM,0,1.3828,3.23,8/01/19 05:30:00
8/1/2019,5:45:00 AM,0,1.3731,3.114,8/01/19 05:45:00
8/1/2019,6:00:00 AM,0,1.3772,3.006,8/01/19 06:00:00
8/1/2019,6:15:00 AM,0,1.3606,2.901,8/01/19 06:15:00
8/1/2019,6:30:00 AM,0,1.3698,2.816,8/01/19 06:30:00
8/1/2019,6:45:00 AM,0,1.3634,2.771,8/01/19 06:45:00
8/1/2019,7:00:00 AM,0,1.3628,2.754,8/01/19 07:00:00
8/1/2019,7:15:00 AM,0,1.3657,2.784,8/01/19 07:15:00
8/1/2019,7:30:00 AM,0,1.3664,2.841,8/01/19 07:30:00
8/1/2019,7:45:00 AM,0,1.3777,2.955,8/01/19 07:45:00
8/1/2019,8:00:00 AM,0,1.3866,3.049,8/01/19 08:00:00
8/1/2019,8:15:00 AM,0,1.4026,3.227,8/01/19 08:15:00
8/1/2019,8:30:00 AM,0,1.4146,3.434,8/01/19 08:30:00
8/1/2019,8:45:00 AM,0,1.4483,3.69,8/01/19 08:45:00
8/1/2019,9:00:00 AM,0,1.4995,4.038,8/01/19 09:00:00
8/1/2019,9:15:00 AM,0,1.5287,4.487,8/01/19 09:15:00
8/1/2019,9:30:00 AM,0,1.5181,4.847,8/01/19 09:30:00
8/1/2019,9:45:00 AM,0,1.5265,5.363,8/01/19 09:45:00
8/1/2019,10:00:00 AM,0,1.5303,5.874,8/01/19 10:00:00
8/1/2019,10:15:00 AM,0,1.5593,6.486,8/01/19 10:15:00
8/1/2019,10:30:00 AM,0,1.5587,7.048,8/01/19 10:30:00
8/1/2019,10:45:00 AM,0,1.5757,7.433,8/01/19 10:45:00
8/1/2019,11:00:00 AM,0,1.5703,7.969,8/01/19 11:00:00
8/1/2019,11:15:00 AM,0,1.5888,8.514,8/01/19 11:15:00
8/1/2019,11:30:00 AM,0,1.5988,8.768,8/01/19 11:30:00
8/1/2019,11:45:00 AM,0,1.577,8.907,8/01/19 11:45:00
8/1/2019,12:00:00 PM,0,1.5984,9.129,8/01/19 12:00:00
8/1/2019,12:15:00 PM,0,1.5984,9.294,8/01/19 12:15:00
8/1/2019,12:30:00 PM,0,1.6011,9.28,8/01/19 12:30:00
8/1/2019,12:45:00 PM,0,1.5935,9.314,8/01/19 12:45:00
8/1/2019,1:00:00 PM,0,1.5832,9.194,8/01/19 13:00:00
8/1/2019,1:15:00 PM,0,1.5963,9.282,8/01/19 13:15:00
8/1/2019,1:30:00 PM,0,1.5957,9.378,8/01/19 13:30:00
8/1/2019,1:45:00 PM,0,1.6087,9.815,8/01/19 13:45:00
8/1/2019,2:00:00 PM,0,1.5839,9.835,8/01/19 14:00:00
8/1/2019,2:15:00 PM,0,1.5612,9.677,8/01/19 14:15:00
8/1/2019,2:30:00 PM,0,1.5634,9.572,8/01/19 14:30:00
8/1/2019,2:45:00 PM,0,1.5617,9.579,8/01/19 14:45:00
8/1/2019,3:00:00 PM,0,1.5729,9.587,8/01/19 15:00:00
8/1/2019,3:15:00 PM,0,1.5839,9.66,8/01/19 15:15:00
8/1/2019,3:30:00 PM,0,1.6195,10.213,8/01/19 15:30:00
8/1/2019,3:45:00 PM,0,1.6189,10.479,8/01/19 15:45:00
8/1/2019,4:00:00 PM,0,1.631,10.57,8/01/19 16:00:00
8/1/2019,4:15:00 PM,0,1.6296,10.602,8/01/19 16:15:00
8/1/2019,4:30:00 PM,0,1.6267,10.538,8/01/19 16:30:00
8/1/2019,4:45:00 PM,0,1.6176,10.452,8/01/19 16:45:00
8/1/2019,5:00:00 PM,0,1.6136,10.496,8/01/19 17:00:00
8/1/2019,5:15:00 PM,0,1.6012,10.313,8/01/19 17:15:00
8/1/2019,5:30:00 PM,0,1.5871,10.101,8/01/19 17:30:00
8/1/2019,5:45:00 PM,0,1.5671,9.839,8/01/19 17:45:00
8/1/2019,6:00:00 PM,0,1.5336,9.583,8/01/19 18:00:00
8/1/2019,6:15:00 PM,0,1.5157,9.347,8/01/19 18:15:00
8/1/2019,6:30:00 PM,0,1.4916,9.128,8/01/19 18:30:00
8/1/2019,6:45:00 PM,0,1.4711,8.931,8/01/19 18:45:00
8/1/2019,7:00:00 PM,0,1.4529,8.755,8/01/19 19:00:00
8/1/2019,7:15:00 PM,0,1.438,8.589,8/01/19 19:15:00
8/1/2019,7:30:00 PM,0,1.4211,8.437,8/01/19 19:30:00
8/1/2019,7:45:00 PM,0,1.4226,8.303,8/01/19 19:45:00
8/1/2019,8:00:00 PM,0,1.4152,8.165,8/01/19 20:00:00
8/1/2019,8:15:00 PM,0,1.4147,8.037,8/01/19 20:15:00
8/1/2019,8:30:00 PM,0,1.4129,7.912,8/01/19 20:30:00
8/1/2019,8:45:00 PM,0,1.41,7.756,8/01/19 20:45:00
8/1/2019,9:00:00 PM,0,1.404,7.61,8/01/19 21:00:00
8/1/2019,9:15:00 PM,0,1.3947,7.497,8/01/19 21:15:00
8/1/2019,9:30:00 PM,0,1.3947,7.412,8/01/19 21:30:00
8/1/2019,9:45:00 PM,0,1.3955,7.321,8/01/19 21:45:00
8/1/2019,10:00:00 PM,0,1.385,7.202,8/01/19 22:00:00
8/1/2019,10:15:00 PM,0,1.3761,7.116,8/01/19 22:15:00
8/1/2019,10:30:00 PM,0,1.3805,7.041,8/01/19 22:30:00
8/1/2019,10:45:00 PM,0,1.3823,6.965,8/01/19 22:45:00
8/1/2019,11:00:00 PM,0,1.3821,6.901,8/01/19 23:00:00
8/1/2019,11:15:00 PM,0,1.384,6.844,8/01/19 23:15:00
8/1/2019,11:30:00 PM,0,1.3812,6.786,8/01/19 23:30:00
8/1/2019,11:45:00 PM,0,1.3755,6.737,8/01/19 23:45:00
8/2/2019,12:00:00 AM,0,1.3798,6.676,8/02/19 00:00:00
8/2/2019,12:15:00 AM,0,1.3757,6.629,8/02/19 00:15:00
8/2/2019,12:30:00 AM,0,1.3732,6.589,8/02/19 00:30:00
8/2/2019,12:45:00 AM,0,1.3757,6.554,8/02/19 00:45:00
8/2/2019,1:00:00 AM,0,1.3793,6.516,8/02/19 01:00:00
8/2/2019,1:15:00 AM,0,1.376,6.487,8/02/19 01:15:00
8/2/2019,1:30:00 AM,0,1.372,6.46,8/02/19 01:30:00
8/2/2019,1:45:00 AM,0,1.3744,6.432,8/02/19 01:45:00
8/2/2019,2:00:00 AM,0,1.3768,6.382,8/02/19 02:00:00
8/2/2019,2:15:00 AM,0,1.3758,6.341,8/02/19 02:15:00
8/2/2019,2:30:00 AM,0,1.3699,6.306,8/02/19 02:30:00
8/2/2019,2:45:00 AM,0,1.3697,6.269,8/02/19 02:45:00
8/2/2019,3:00:00 AM,0,1.3648,6.242,8/02/19 03:00:00
8/2/2019,3:15:00 AM,0,1.3631,6.218,8/02/19 03:15:00
8/2/2019,3:30:00 AM,0,1.3683,6.179,8/02/19 03:30:00
8/2/2019,3:45:00 AM,0,1.3603,6.13,8/02/19 03:45:00
8/2/2019,4:00:00 AM,0,1.3595,6.089,8/02/19 04:00:00
8/2/2019,4:15:00 AM,0,1.3526,6.049,8/02/19 04:15:00
8/2/2019,4:30:00 AM,0,1.3469,6.005,8/02/19 04:30:00
8/2/2019,4:45:00 AM,0,1.3433,5.969,8/02/19 04:45:00
8/2/2019,5:00:00 AM,0,1.3451,5.938,8/02/19 05:00:00
8/2/2019,5:15:00 AM,0,1.3464,5.898,8/02/19 05:15:00
8/2/2019,5:30:00 AM,0,1.3363,5.863,8/02/19 05:30:00
8/2/2019,5:45:00 AM,0,1.3319,5.83,8/02/19 05:45:00
8/2/2019,6:00:00 AM,0,1.3392,5.809,8/02/19 06:00:00
8/2/2019,6:15:00 AM,0,1.3292,5.776,8/02/19 06:15:00
8/2/2019,6:30:00 AM,0,1.3279,5.752,8/02/19 06:30:00
8/2/2019,6:45:00 AM,0,1.3237,5.724,8/02/19 06:45:00
8/2/2019,7:00:00 AM,0,1.3267,5.722,8/02/19 07:00:00
8/2/2019,7:15:00 AM,0,1.3295,5.736,8/02/19 07:15:00
8/2/2019,7:30:00 AM,0,1.3242,5.736,8/02/19 07:30:00
8/2/2019,7:45:00 AM,0,1.3221,5.756,8/02/19 07:45:00
8/2/2019,8:00:00 AM,0,1.3322,5.783,8/02/19 08:00:00
8/2/2019,8:15:00 AM,0,1.3336,5.856,8/02/19 08:15:00
8/2/2019,8:30:00 AM,0,1.3552,5.938,8/02/19 08:30:00
8/2/2019,8:45:00 AM,0,1.3605,6.053,8/02/19 08:45:00
8/2/2019,9:00:00 AM,0,1.3728,6.183,8/02/19 09:00:00
8/2/2019,9:15:00 AM,0,1.3872,6.267,8/02/19 09:15:00
8/2/2019,9:30:00 AM,0,1.3941,6.406,8/02/19 09:30:00
8/2/2019,9:45:00 AM,0,1.4193,6.583,8/02/19 09:45:00
8/2/2019,10:00:00 AM,0,1.4278,6.755,8/02/19 10:00:00
8/2/2019,10:15:00 AM,0,1.4492,6.911,8/02/19 10:15:00
8/2/2019,10:30:00 AM,0,1.4757,7.115,8/02/19 10:30:00
8/2/2019,10:45:00 AM,0,1.4866,7.305,8/02/19 10:45:00
8/2/2019,11:00:00 AM,0,1.4831,7.534,8/02/19 11:00:00
8/2/2019,11:15:00 AM,0,1.5245,8.01,8/02/19 11:15:00
8/2/2019,11:30:00 AM,0,1.5149,8.319,8/02/19 11:30:00
8/2/2019,11:45:00 AM,0,1.5149,8.385,8/02/19 11:45:00
8/2/2019,12:00:00 PM,0,1.514,8.605,8/02/19 12:00:00
8/2/2019,12:15:00 PM,0,1.5164,8.808,8/02/19 12:15:00
8/2/2019,12:30:00 PM,0,1.522,8.862,8/02/19 12:30:00
8/2/2019,12:45:00 PM,0,1.541,9.328,8/02/19 12:45:00
8/2/2019,1:00:00 PM,0,1.5321,9.715,8/02/19 13:00:00
8/2/2019,1:15:00 PM,0,1.5577,10.095,8/02/19 13:15:00
8/2/2019,1:30:00 PM,0,1.5627,10.161,8/02/19 13:30:00
8/2/2019,1:45:00 PM,0,0.2616,24.098,8/02/19 13:45:00
